X,Y,dow
251461,6886621,3.0
292911,6892217,3.0
299909,6757413,3.0
307630,6763360,3.0
299831,6768242,3.0
328167,6746109,3.0
358626,6732974,3.0
351453,6735333,3.0
371163,6737193,3.0
344537,6757757,3.0
333849,6766975,3.0
338959,6766872,3.0
342613,6771945,3.0
316556,6784272,3.0
335149,6794786,3.0
392891,6741144,3.0
406347,6749330,3.0
352066,6771807,3.0
343405,6793637,3.0
347559,6790184,3.0
352101,6804713,3.0
362894,6817967,3.0
408432,6806407,3.0
334523,6830602,3.0
325657,6909002,3.0
478416,6715456,3.0
477246,6742850,3.0
488774,6705174,3.0
485924,6769911,3.0
489017,6753243,3.0
511113,6752610,3.0
535826,6784300,3.0
594719,6785415,3.0
597563,6794508,3.0
449426,6786459,3.0
436598,6834523,3.0
512296,6838719,3.0
512372,6838762,3.0
508595,6822525,3.0
571352,6833135,3.0
611422,6830146,3.0
512713,6848868,3.0
529323,6905100,3.0
539363,6882717,3.0
557208,6903714,3.0
628310,6945716,3.0
636460,6947763,3.0
638486,6951218,3.0
644341,6951344,3.0
646211,6956994,3.0
470968,7062833,3.0
482317,7056284,3.0
491828,7037762,3.0
499596,7011678,3.0
499116,7022640,3.0
504709,7041467,3.0
528555,6994890,3.0
540454,7034503,3.0
545280,7032000,3.0
413912,6863607,3.0
424057,6876870,3.0
420108,6904666,3.0
441217,6902287,3.0
455095,6901747,3.0
428162,6904023,3.0
432299,6905969,3.0
421468,6915863,3.0
429427,6918611,3.0
434527,6907317,3.0
434386,6907621,3.0
443683,6913023,3.0
456727,6935207,3.0
466668,6941523,3.0
461175,6953302,3.0
451545,7003937,3.0
422712,7026781,3.0
243318,6934701,3.0
232897,6943125,3.0
326722,6940992,3.0
256354,6946577,3.0
334787,6947660,3.0
292904,6973285,3.0
286101,6974318,3.0
273190,6987500,3.0
255538,6994102,3.0
247294,6992901,3.0
331991,6993212,3.0
299020,7005734,3.0
300141,7002693,3.0
288948,7011181,3.0
307694,7021341,3.0
307637,7060823,3.0
299424,7062307,3.0
336958,7051602,3.0
299158,7085821,3.0
330651,7102268,3.0
339912,7043042,3.0
338044,7034836,3.0
364535,7074663,3.0
376658,7111650,3.0
388228,7134946,3.0
401086,7089940,3.0
400156,7090659,3.0
400888,7089997,3.0
441221,7144747,3.0
381575,7164985,3.0
378435,7172017,3.0
427809,7166306,3.0
430965,7198147,3.0
424472,7187976,3.0
426257,7189466,3.0
427935,7194195,3.0
429228,7216061,3.0
438688,7221331,3.0
420876,7229735,3.0
423045,7229099,3.0
439382,7261522,3.0
480655,7268784,3.0
480260,7277268,3.0
599403,7317649,3.0
603104,7319177,3.0
502049,7115284,3.0
513454,7113601,3.0
528742,7121339,3.0
528770,7121338,3.0
530553,7194451,3.0
542929,7176931,3.0
539111,7200498,3.0
548719,7217808,3.0
395359,7287068,3.0
380824,7298261,3.0
374879,7305415,3.0
387843,7300920,3.0
372519,7338193,3.0
362129,7383363,3.0
407296,7346218,3.0
449943,7349917,3.0
411949,7504984,3.0
370272,6677730,3.0
391536,6679336,3.0
394105,6683417,3.0
395145,6687210,3.0
370593,6678456,3.0
383048,6686419,3.0
386955,6686061,3.0
388471,6685567,3.0
391052,6684559,3.0
394930,6682743,3.0
378533,6672293,3.0
357949,6667215,3.0
340607,6685147,3.0
380166,6685021,3.0
379870,6685160,3.0
442551,6706500,3.0
415993,6689142,3.0
428664,6698886,3.0
381439,6679539,3.0
385190,6680181,3.0
388175,6679994,3.0
389097,6679953,3.0
390320,6680044,3.0
393430,6678271,3.0
386325,6680224,3.0
387935,6683083,3.0
387705,6683235,3.0
388975,6686561,3.0
390968,6697045,3.0
395265,6696955,3.0
267478,6789223,3.0
235350,6714581,3.0
220713,6828103,3.0
220334,6828877,3.0
242696,6719796,3.0
225464,6824304,3.0
242850,6714671,3.0
245687,6707439,3.0
253666,6707266,3.0
327980,6818628,3.0
316445,6821360,3.0
334169,6822150,3.0
339371,6819181,3.0
430666,6760302,3.0
430661,6760300,3.0
434257,6763090,3.0
291130,6880174,3.0
331720,6819392,3.0
333433,6820023,3.0
333745,6821095,3.0
321939,6825060,3.0
357453,6771102,3.0
332790,6786978,3.0
322725,6786456,3.0
328402,6807648,3.0
428809,6764399,3.0
292401,6853270,3.0
469062,6732730,3.0
478400,6748586,3.0
481481,6748733,3.0
494537,6706702,3.0
500441,6713699,3.0
565297,6768438,3.0
642198,6945995,3.0
640286,6945936,3.0
534883,6975179,3.0
534798,6975274,3.0
535813,6982740,3.0
438483,6901430,3.0
435914,6902130,3.0
442853,6900316,3.0
445741,6920837,3.0
310920,7083858,3.0
288552,6969918,3.0
288562,6969919,3.0
289228,6970420,3.0
287202,6969726,3.0
298516,6989166,3.0
429500,7210601,3.0
429810,7212282,3.0
428307,7213952,3.0
434194,7215050,3.0
430785,7214889,3.0
385831,6671825,3.0
384460,6674352,3.0
384763,6673853,3.0
385417,6672406,3.0
385807,6671859,3.0
385750,6671906,3.0
382933,6675069,3.0
383748,6674567,3.0
383981,6674539,3.0
384209,6674523,3.0
384130,6674529,3.0
383280,6674798,3.0
384140,6674540,3.0
384227,6674522,3.0
383574,6676318,3.0
383561,6675889,3.0
383937,6674800,3.0
383999,6674738,3.0
383833,6674862,3.0
387746,6674835,3.0
387302,6675970,3.0
387169,6675521,3.0
386169,6671868,3.0
387321,6676070,3.0
387353,6673927,3.0
386620,6671878,3.0
387490,6676754,3.0
387400,6676315,3.0
449459,7381319,3.0
387880,6677404,3.0
240141,6711201,3.0
238975,6711680,3.0
240347,6714510,3.0
240357,6714528,3.0
239854,6713199,3.0
533940,6972631,3.0
243245,6712041,3.0
483434,6748147,3.0
483678,6748344,3.0
287716,6965691,3.0
287792,6967681,3.0
287594,6968747,3.0
370813,7307782,3.0
428087,7210381,3.0
383239,6720598,3.0
386245,6675241,3.0
386735,6674833,3.0
386121,6675800,3.0
386076,6676643,3.0
387031,6674406,3.0
387019,6674426,3.0
384783,6671989,3.0
385566,6671406,3.0
384619,6671537,3.0
385043,6671246,3.0
384638,6671805,3.0
384626,6671583,3.0
385526,6671381,3.0
384727,6671274,3.0
286597,6701029,3.0
288814,7068848,3.0
381557,6677839,3.0
381531,6677907,3.0
382417,6677195,3.0
380888,6678390,3.0
381981,6677516,3.0
240194,6711114,3.0
240997,6709526,3.0
326886,6813693,3.0
328673,6820706,3.0
427238,6762034,3.0
447211,6784977,3.0
448966,6787431,3.0
427568,6761585,3.0
427209,6759783,3.0
427404,6760815,3.0
427350,6760542,3.0
427443,6761151,3.0
427586,6761673,3.0
427387,6760796,3.0
387865,6673959,3.0
388108,6673897,3.0
388137,6673890,3.0
388287,6673863,3.0
390510,6674502,3.0
387991,6673927,3.0
392539,6676129,3.0
393447,6676245,3.0
241283,6713452,3.0
383202,6723880,3.0
340766,6795992,3.0
337891,6797139,3.0
340821,6795804,3.0
369714,6879087,3.0
482186,6748039,3.0
478553,6752628,3.0
478531,6753222,3.0
483328,6747346,3.0
483380,6746352,3.0
510290,6714355,3.0
510263,6714653,3.0
564225,6769490,3.0
231162,7006800,3.0
233714,7005849,3.0
287981,7067254,3.0
288466,7068307,3.0
288733,7068381,3.0
288611,7068343,3.0
288241,7068258,3.0
277765,7051448,3.0
428334,7210853,3.0
428291,7210833,3.0
428453,7210883,3.0
427988,7210382,3.0
370893,7306084,3.0
371123,7306003,3.0
239442,6709752,3.0
316086,6821439,3.0
313684,6821290,3.0
224149,6828889,3.0
227117,6831078,3.0
214139,6837214,3.0
213515,6836605,3.0
213131,6836239,3.0
316211,6746720,3.0
426699,6762120,3.0
426673,6762121,3.0
362561,6764662,3.0
364238,6765747,3.0
362425,6765814,3.0
565600,6770256,3.0
568215,6771278,3.0
534517,6974061,3.0
432695,6901873,3.0
433552,6900629,3.0
433440,6899980,3.0
435238,6901719,3.0
433950,6900910,3.0
435202,6901681,3.0
434351,6901022,3.0
435527,6902240,3.0
404516,6860793,3.0
228000,7007455,3.0
228273,7007519,3.0
263359,6950131,3.0
288200,7070525,3.0
427853,7211261,3.0
427912,7212085,3.0
427829,7211817,3.0
427930,7211112,3.0
535611,7122253,3.0
535361,7122360,3.0
388646,7293209,3.0
357923,6667376,3.0
239726,6712100,3.0
233785,6715363,3.0
291978,6881606,3.0
379020,6734682,3.0
645451,6961596,3.0
599460,7317690,3.0
382733,6677143,3.0
496154,6708856,3.0
384622,6672207,3.0
384640,6671914,3.0
384491,6672912,3.0
384588,6672471,3.0
384404,6673337,3.0
395042,6705466,3.0
394825,6705200,3.0
368414,6672131,3.0
382636,6671189,3.0
370737,6674399,3.0
372580,6671700,3.0
371083,6673719,3.0
380766,6678940,3.0
380589,6680311,3.0
385005,6677784,3.0
385144,6676111,3.0
385364,6676778,3.0
388065,6677285,3.0
386628,6677337,3.0
393791,6676147,3.0
386660,6685192,3.0
390391,6679922,3.0
393746,6683880,3.0
389894,6678963,3.0
390424,6679696,3.0
393527,6683288,3.0
397500,6677627,3.0
391637,6686016,3.0
391689,6685975,3.0
386958,6679044,3.0
388890,6682516,3.0
287080,6700695,3.0
268586,6789889,3.0
268485,6789842,3.0
203727,6789274,3.0
207194,6791850,3.0
220781,6828694,3.0
223532,6828054,3.0
220534,6828917,3.0
223556,6828048,3.0
223317,6828155,3.0
217719,6831228,3.0
217731,6831165,3.0
236433,6710879,3.0
237306,6710512,3.0
238680,6711118,3.0
237948,6713553,3.0
233516,6711959,3.0
233518,6711938,3.0
234285,6711255,3.0
233199,6714794,3.0
233492,6717023,3.0
233071,6716414,3.0
234122,6716840,3.0
238432,6709258,3.0
240806,6709460,3.0
240848,6710556,3.0
241063,6710679,3.0
241953,6710750,3.0
241485,6710900,3.0
242100,6711693,3.0
242201,6713109,3.0
224275,6825858,3.0
224813,6825123,3.0
222015,6827234,3.0
221230,6827517,3.0
218461,6828185,3.0
223136,6828319,3.0
222638,6828471,3.0
223426,6828222,3.0
238613,6711391,3.0
313873,6820658,3.0
329046,6822602,3.0
329556,6822780,3.0
328169,6820039,3.0
325573,6819598,3.0
328132,6820045,3.0
316494,6821430,3.0
326734,6822546,3.0
327258,6821799,3.0
327366,6821782,3.0
328121,6821584,3.0
328086,6821478,3.0
327657,6819862,3.0
327656,6819768,3.0
328213,6822355,3.0
328625,6822913,3.0
327820,6822883,3.0
329772,6820757,3.0
329489,6820736,3.0
330725,6822156,3.0
330933,6821565,3.0
331098,6820773,3.0
331888,6818179,3.0
330913,6821596,3.0
334046,6821740,3.0
313901,6821803,3.0
335815,6819524,3.0
428050,6760299,3.0
428518,6761268,3.0
428772,6761160,3.0
377342,6736251,3.0
479575,6752562,3.0
479969,6751853,3.0
492962,6706533,3.0
514921,6838534,3.0
511736,7046785,3.0
544282,6912082,3.0
531890,6971103,3.0
533764,6972472,3.0
643297,6947249,3.0
432706,6901876,3.0
433934,6902179,3.0
436656,6903328,3.0
436166,6902738,3.0
435044,6902762,3.0
404909,6860400,3.0
433405,6900802,3.0
433027,6942907,3.0
286622,6969421,3.0
284732,6969428,3.0
287299,6969616,3.0
226989,7007328,3.0
228919,7008059,3.0
228475,7006658,3.0
227912,7007672,3.0
228136,7006940,3.0
309017,7086316,3.0
428445,7210147,3.0
428265,7209856,3.0
428989,7210564,3.0
430765,7210158,3.0
427407,7209870,3.0
431304,7211820,3.0
431047,7211481,3.0
427501,7211996,3.0
429725,7213657,3.0
431658,7213557,3.0
426484,7214495,3.0
426704,7213601,3.0
598731,7319313,3.0
442816,7376224,3.0
443008,7376407,3.0
388542,7292817,3.0
285282,6753183,3.0
537162,7123404,3.0
376049,6679055,3.0
379435,6673004,3.0
391743,6686371,3.0
387569,6674093,3.0
622942,7114122,3.0
644320,6941686,3.0
638186,6946758,3.0
442910,7376349,3.0
310327,7084735,3.0
433998,6902179,3.0
422121,7228070,3.0
544985,6908204,3.0
544244,6908405,3.0
532585,6967771,3.0
423277,6759950,3.0
313551,6819747,3.0
484135,6746310,3.0
420910,6762024,3.0
435060,6902982,3.0
388197,7292830,3.0
533993,7121926,3.0
431305,7211822,3.0
287724,6965631,3.0
515008,6841851,3.0
428925,7210589,3.0
427552,6761294,3.0
433383,6899518,3.0
241726,6694585,3.0
651489,7024694,3.0
533406,6973894,3.0
432650,6908684,3.0
253009,6800403,3.0
395739,6697182,3.0
390053,6681691,3.0
399942,6697757,3.0
228139,7008019,3.0
443511,6915620,3.0
290422,6966020,3.0
478695,6752166,3.0
239989,6711762,3.0
451694,7187565,3.0
513870,6838886,3.0
552440,7332847,3.0
428183,7211073,3.0
389931,6674148,3.0
423649,6761566,3.0
429820,6761684,3.0
375799,6672532,3.0
221803,6828388,3.0
484776,6750544,3.0
481145,6752119,3.0
221143,6827830,3.0
327011,6819126,3.0
289095,7068564,3.0
343157,6818666,3.0
539675,7142260,3.0
533938,6973044,3.0
507663,6907404,3.0
533677,6974787,3.0
326629,6822505,3.0
643856,6945692,3.0
481059,7479236,3.0
389935,6684000,3.0
382901,6680221,3.0
394154,6679353,3.0
313625,6662745,3.0
378016,6672881,3.0
427221,6761893,3.0
275241,6639204,3.0
241952,6712558,3.0
235089,6714889,3.0
313313,6822166,3.0
436076,6900584,3.0
298368,6989104,3.0
277919,7051141,3.0
434743,6906754,3.0
311564,7084732,3.0
228620,7008878,3.0
324424,6823617,3.0
212227,6760660,3.0
443077,7374515,3.0
431160,7204848,3.0
264183,6951721,3.0
568018,6882421,3.0
595125,6862305,3.0
535637,6983509,3.0
287358,7067870,3.0
532312,6970845,3.0
595989,6861838,3.0
287316,7068200,3.0
289584,7068646,3.0
383994,6675837,3.0
426457,6761462,3.0
337565,6682959,3.0
485697,6748636,3.0
364356,6765767,3.0
387675,6676124,3.0
234558,6712039,3.0
480589,6750850,3.0
563179,6767665,3.0
510571,6714659,3.0
497587,6710799,3.0
488448,6737335,3.0
483632,6748035,3.0
484301,6748123,3.0
241785,6711325,3.0
228882,7007160,3.0
434788,6901473,3.0
244533,6709795,3.0
322505,6825103,3.0
286787,7067900,3.0
435990,6898488,3.0
327431,6819855,3.0
332127,6820802,3.0
287991,7067254,3.0
286038,6968945,3.0
222795,6827856,3.0
644495,6946129,3.0
509820,7047981,3.0
644429,6945650,3.0
535173,6975420,3.0
534965,7122172,3.0
429171,7216837,3.0
442197,7378505,3.0
230631,7007850,3.0
230960,7007348,3.0
230207,7008959,3.0
431060,7198582,3.0
372309,7301161,3.0
371290,7304539,3.0
288726,6969060,3.0
427058,7217235,3.0
286015,7069240,3.0
427737,7211010,3.0
536145,7121920,3.0
534464,6975202,3.0
543913,6910206,3.0
642735,6944954,3.0
519248,7026401,3.0
535341,6973037,3.0
544249,6909874,3.0
512048,7048230,3.0
378354,7500427,3.0
222558,6936959,3.0
317100,6829981,3.0
327645,6819692,3.0
223012,6827526,3.0
238089,6714736,3.0
318362,6831121,3.0
326790,6822620,3.0
195797,6753885,3.0
288083,7067215,3.0
327189,6822202,3.0
441882,6996249,3.0
327312,6817775,3.0
327538,6822699,3.0
237485,6710512,3.0
328629,6821559,3.0
288197,7070522,3.0
239400,6709356,3.0
243029,6716681,3.0
239711,6710790,3.0
240570,6709615,3.0
250836,6716000,3.0
488030,6753319,3.0
434995,6764631,3.0
396654,6675775,3.0
241097,6707326,3.0
426405,6761662,3.0
427888,6761638,3.0
389875,6680657,3.0
423637,6760582,3.0
380805,6681639,3.0
380850,6684056,3.0
373521,6679504,3.0
381829,6723748,3.0
388159,6686130,3.0
386685,6671919,3.0
384441,6673880,3.0
394735,6697309,3.0
383166,6679724,3.0
385586,6671261,3.0
389794,6678694,3.0
392411,6677913,3.0
390983,6674553,3.0
393367,6677613,3.0
386505,6678709,3.0
392760,6681782,3.0
384647,6674371,3.0
357643,6667928,3.0
379146,6677394,3.0
274713,6640274,3.0
393722,6688420,3.0
387700,6685601,3.0
386502,6677377,3.0
383893,6671540,3.0
497571,6709098,3.0
427138,6763618,3.0
427842,6760137,3.0
385861,6672180,3.0
241227,6711734,3.0
256598,6862061,3.0
594462,6786682,3.0
559206,6767312,3.0
479476,6756367,3.0
237066,6708787,3.0
222620,6827677,3.0
288044,6701172,3.0
222433,6827818,3.0
219380,6828800,3.0
430102,6762282,3.0
428218,6761768,3.0
292487,6854129,3.0
289986,6970776,3.0
288039,6968859,3.0
227972,7008149,3.0
490744,6729264,3.0
203345,6789880,3.0
321407,6819285,3.0
228596,7008749,3.0
236696,6708686,3.0
244220,6704859,3.0
437137,6900215,3.0
286619,6969442,3.0
228695,7007808,3.0
285281,6752484,3.0
229828,7006556,3.0
221763,6827981,3.0
287535,6701081,3.0
514527,6839420,3.0
427353,7212647,3.0
513341,6839157,3.0
309657,7084766,3.0
603070,6956653,3.0
533918,6973321,3.0
311013,7085398,3.0
287323,7067729,3.0
651398,7025837,3.0
515465,6840390,3.0
514578,6839619,3.0
514664,6839740,3.0
428846,7209156,3.0
371262,7304963,3.0
384634,6672077,3.0
386726,6672829,3.0
386204,6677525,3.0
381475,6670781,3.0
396663,6675734,3.0
385023,6675668,3.0
385586,6677000,3.0
427166,6761789,3.0
392687,6678046,3.0
387755,6683931,3.0
381996,6722310,3.0
387895,6685835,3.0
378491,6735128,3.0
384696,6674136,3.0
426529,6696260,3.0
427090,6759799,3.0
429456,6761489,3.0
361796,6765049,3.0
386578,6674471,3.0
392102,6674185,3.0
395388,6680066,3.0
381022,6682192,3.0
244726,6704993,3.0
483831,6748870,3.0
224272,6825863,3.0
483696,6748105,3.0
483228,6747396,3.0
494749,6705714,3.0
496158,6708879,3.0
447817,6785137,3.0
223245,6827076,3.0
239084,6709707,3.0
228182,7007290,3.0
226657,7007188,3.0
222717,6828319,3.0
497553,6709093,3.0
492952,6706588,3.0
195687,6754328,3.0
238414,6712560,3.0
328293,6819356,3.0
432471,6944032,3.0
310995,7084327,3.0
321552,6819298,3.0
225374,6827790,3.0
227337,7009218,3.0
313920,6819719,3.0
289098,6702400,3.0
236003,6705519,3.0
241248,6711774,3.0
428673,7214272,3.0
241569,6710277,3.0
229660,7006974,3.0
533075,6967848,3.0
534285,6973730,3.0
287817,6969299,3.0
509253,7047929,3.0
227866,7007574,3.0
287406,6966451,3.0
229422,7008223,3.0
631384,6946576,3.0
309288,7084884,3.0
389541,7293189,3.0
537260,7123642,3.0
379828,7175563,3.0
230270,7009045,3.0
426014,7217230,3.0
623032,7113506,3.0
512746,6838658,3.0
510005,7047219,3.0
424383,7243568,3.0
337245,6819363,3.0
327585,6822857,3.0
233276,6813437,3.0
332420,6820818,3.0
257373,6860954,3.0
204082,6791006,3.0
433358,6898940,3.0
434778,6901245,3.0
594628,6786548,3.0
496583,6702764,3.0
240537,6711598,3.0
428100,6770613,3.0
381398,6682216,3.0
378271,6675814,3.0
385920,6671361,3.0
373769,6677373,3.0
427802,6761858,3.0
385582,6675069,3.0
382336,6722497,3.0
426337,6695660,3.0
374105,6676978,3.0
376209,6680397,3.0
357853,6667550,3.0
375492,6676798,3.0
456923,6700688,3.0
381431,6684290,3.0
391232,6697939,3.0
393505,6682050,3.0
390543,6680946,3.0
394462,6676622,3.0
395645,6677795,3.0
385009,6675606,3.0
384461,6673895,3.0
385993,6672264,3.0
386444,6673178,3.0
395301,6679376,3.0
390117,6681218,3.0
391658,6676621,3.0
385260,6672233,3.0
393502,6671169,3.0
398822,6677796,3.0
380823,6680565,3.0
384616,6674271,3.0
390906,6675575,3.0
385244,6671951,3.0
388543,6681139,3.0
448091,6827880,3.0
390556,6685049,3.0
395155,6679385,3.0
378110,6673156,3.0
427033,6761813,3.0
385716,6681101,3.0
387398,6678155,3.0
383353,6724065,3.0
395446,6697944,3.0
385476,6675478,3.0
384646,6670927,3.0
395771,6697516,3.0
384584,6674330,3.0
385271,6670440,3.0
359933,6769473,3.0
382676,6675384,3.0
363298,6765153,3.0
379140,6737535,3.0
205381,6787951,3.0
498246,6705638,3.0
242052,6710766,3.0
223418,6829053,3.0
485579,6748677,3.0
239459,6715975,3.0
441973,6757467,3.0
495813,6702761,3.0
262961,6709947,3.0
580060,6776498,3.0
439871,6910939,3.0
242860,6710299,3.0
316452,6745866,3.0
329115,6821374,3.0
436086,6902662,3.0
222765,6827738,3.0
328629,6822598,3.0
326041,6822690,3.0
250680,6716176,3.0
238918,6710878,3.0
410582,6954130,3.0
286430,6700761,3.0
310087,7084339,3.0
442665,7223187,3.0
223715,6827380,3.0
381856,7178032,3.0
198057,6753178,3.0
514540,6839470,3.0
310562,7084923,3.0
541210,6928579,3.0
545990,6911260,3.0
598980,7317919,3.0
388445,7292443,3.0
452079,7187300,3.0
388271,7292772,3.0
446580,7373261,3.0
383418,6678823,3.0
386678,6672203,3.0
389907,6681568,3.0
387306,6678562,3.0
381687,6675399,3.0
387826,6671707,3.0
384769,6673209,3.0
371616,6676564,3.0
391286,6685981,3.0
394345,6686413,3.0
379020,6684280,3.0
375922,6679852,3.0
374371,6671325,3.0
385723,6671926,3.0
389833,6678406,3.0
427976,6761387,3.0
389998,6680943,3.0
387496,6674150,3.0
385029,6675817,3.0
394581,6706407,3.0
389432,6674144,3.0
383664,6675243,3.0
390074,6681174,3.0
385697,6686702,3.0
385278,6679871,3.0
385992,6672293,3.0
385025,6675659,3.0
380054,6682042,3.0
457286,6702682,3.0
384482,6673682,3.0
385460,6671584,3.0
337299,6682829,3.0
388064,6684567,3.0
222787,6828201,3.0
597540,6783554,3.0
238722,6710913,3.0
428580,6764703,3.0
239661,6711261,3.0
234673,6712035,3.0
419971,6762631,3.0
564344,6769844,3.0
220788,6828240,3.0
439963,6757356,3.0
224736,6827325,3.0
239564,6711645,3.0
281638,6805712,3.0
238880,6709586,3.0
243394,6705716,3.0
325027,6826551,3.0
323935,6823778,3.0
204233,6789380,3.0
245112,6709849,3.0
239926,6709784,3.0
239962,6711096,3.0
196812,6754000,3.0
331484,6785537,3.0
223992,6826805,3.0
329764,6822840,3.0
428458,7211318,3.0
227835,7007927,3.0
514557,6840057,3.0
427828,7210148,3.0
251277,6931200,3.0
231998,7008928,3.0
289795,6969255,3.0
286117,6969039,3.0
224027,6826966,3.0
328687,6807264,3.0
232565,7006528,3.0
224842,6827372,3.0
239242,6710339,3.0
229178,7006691,3.0
314253,6822627,3.0
331282,6822238,3.0
481781,6747739,3.0
225958,6825928,3.0
485489,6746964,3.0
363488,6765237,3.0
392119,6676092,3.0
384903,6673152,3.0
426270,6758705,3.0
393665,6678848,3.0
388304,6681115,3.0
386446,6672281,3.0
377796,6673337,3.0
457405,6702442,3.0
390514,6698231,3.0
380441,6683857,3.0
391272,6695751,3.0
392257,6685611,3.0
386368,6671919,3.0
385447,6671605,3.0
384168,6674323,3.0
390988,6684677,3.0
382929,6680093,3.0
443148,7375924,3.0
228080,7009681,3.0
426001,7215665,3.0
436269,6900171,3.0
642017,6944461,3.0
325575,6819592,3.0
327266,6822661,3.0
326348,6822645,3.0
239453,6786316,3.0
239159,6710475,3.0
238897,6710871,3.0
286834,6700414,3.0
430768,6890096,3.0
286710,6700393,3.0
222633,6828033,3.0
221231,6827484,3.0
447224,6784976,3.0
496360,6708594,3.0
225144,6827341,3.0
287429,6702364,3.0
224361,6825952,3.0
239791,6711162,3.0
425866,6760482,3.0
480879,6747450,3.0
390949,6679088,3.0
301611,6654376,3.0
348096,6714111,3.0
389761,6681051,3.0
387153,6685291,3.0
427756,6763208,3.0
385875,6672180,3.0
388478,6684952,3.0
388010,6684991,3.0
391783,6675552,3.0
383148,6679457,3.0
382070,6671221,3.0
391635,6687764,3.0
384725,6671912,3.0
314158,6663830,3.0
397950,6699065,3.0
391204,6680360,3.0
386726,6672453,3.0
398250,6677107,3.0
391986,6678024,3.0
380580,6673462,3.0
382006,6670936,3.0
395781,6711718,3.0
391279,6669772,3.0
383887,6677973,3.0
391333,6674122,3.0
387043,6674968,3.0
287354,6969596,3.0
442856,7376211,3.0
379746,7175703,3.0
597446,7316894,3.0
427770,7210451,3.0
227334,7008973,3.0
308242,7085337,3.0
238642,6709434,3.0
341667,6795813,3.0
288070,6966337,3.0
236577,6712918,3.0
328255,6819760,3.0
330831,6821873,3.0
340929,6796357,3.0
480950,6752687,3.0
484804,6750697,3.0
287240,7067247,3.0
485502,6749689,3.0
238728,6710200,3.0
496541,6702318,3.0
240161,6715299,3.0
223888,6826355,3.0
245788,6707044,3.0
242804,6706822,3.0
223348,6828586,3.0
242860,6710299,3.0
223136,6828097,3.0
496816,6703385,3.0
376483,6681058,3.0
392174,6672850,3.0
301374,6654004,3.0
311925,6661550,3.0
314093,6663068,3.0
386835,6674325,3.0
386006,6674973,3.0
386282,6672813,3.0
385823,6677674,3.0
383827,6677984,3.0
386996,6671692,3.0
383922,6678005,3.0
395308,6675980,3.0
394346,6676490,3.0
386416,6673496,3.0
398106,6677539,3.0
395228,6683992,3.0
382735,6671024,3.0
386668,6673035,3.0
397900,6676050,3.0
387567,6674221,3.0
390040,6681132,3.0
229312,7008387,3.0
228208,7008040,3.0
535650,7122054,3.0
509255,7049121,3.0
644130,6945991,3.0
534703,6977675,3.0
422702,7229068,3.0
434173,6900768,3.0
432056,6899713,3.0
229474,7008049,3.0
320755,6823611,3.0
497557,6710734,3.0
427032,6759271,3.0
484057,6748028,3.0
243561,6729357,3.0
386043,6673671,3.0
384679,6672698,3.0
371892,6678344,3.0
375076,6672434,3.0
384956,6672804,3.0
390682,6698168,3.0
389846,6682812,3.0
386285,6673206,3.0
387873,7292766,3.0
481913,7479895,3.0
482303,7477815,3.0
519035,7399567,3.0
441665,7375825,3.0
535521,7122356,3.0
535635,7122331,3.0
508478,6907802,3.0
297780,6988715,3.0
284347,6968467,3.0
289969,6968259,3.0
452488,7187342,3.0
545141,6909638,3.0
427275,7214129,3.0
598511,6861222,3.0
514276,6838460,3.0
308974,7084598,3.0
327867,6820138,3.0
289974,6968265,3.0
422036,7227698,3.0
330104,6822034,3.0
239003,6710439,3.0
252204,6930500,3.0
222319,6827590,3.0
375634,6879719,3.0
321326,6819283,3.0
331768,6822005,3.0
344647,6817230,3.0
312463,7082952,3.0
231962,6715805,3.0
284097,6702413,3.0
244854,6720877,3.0
434646,6902580,3.0
326174,6822686,3.0
331928,6945458,3.0
495493,6707837,3.0
496634,6703318,3.0
387748,6683937,3.0
396306,6707569,3.0
384553,6671157,3.0
393327,6690056,3.0
375673,6677939,3.0
427771,6762912,3.0
272781,6639850,3.0
387955,6687658,3.0
381271,6682733,3.0
427738,6761053,3.0
383723,6676922,3.0
382260,6671418,3.0
391669,6671007,3.0
385217,6675191,3.0
385325,6671889,3.0
390969,6678525,3.0
391952,6676633,3.0
387675,6676124,3.0
651778,7024636,3.0
291227,7059381,3.0
289877,7068710,3.0
224863,6827226,3.0
326180,6790607,3.0
223681,6830085,3.0
387348,6684909,3.0
387002,6675104,3.0
427935,6762100,3.0
385292,6671981,3.0
385275,6672242,3.0
391898,6676448,3.0
299441,6988675,3.0
430108,7199611,3.0
228929,7007612,3.0
541241,6928365,3.0
228783,7007486,3.0
229175,7010207,3.0
516538,6841062,3.0
533966,6973811,3.0
599005,6861071,3.0
314207,6821331,3.0
435407,6904551,3.0
240291,6713238,3.0
327965,6822132,3.0
483437,6748625,3.0
485400,6750100,3.0
241117,6711716,3.0
483542,6748211,3.0
241906,6710520,3.0
593898,6783287,3.0
484279,6748370,3.0
481630,6749806,3.0
390477,6674391,3.0
393734,6691388,3.0
377433,6671577,3.0
385757,6671824,3.0
391216,6674695,3.0
390616,6674732,3.0
393165,6688725,3.0
384484,6677714,3.0
384672,6671116,3.0
386227,6671626,3.0
394604,6676941,3.0
384322,6673828,3.0
385146,6675230,3.0
228289,7006455,3.0
369333,7305808,3.0
287374,7069748,3.0
598241,7316864,3.0
231884,7009713,3.0
289796,6969253,3.0
288434,6964408,3.0
239762,6711321,3.0
442682,6995866,3.0
326881,6822312,3.0
